damageDealtToTurrets,neutralMinionsKilledTeamJungle,quadraKills,magicalDamageTaken,season,firstTowerKill,firstInhibitorKill,perk2Var2,firstTowerAssist,perk2,role,win,unrealKills,perk3,doubleKills,item2,item5,lane,largestCriticalStrike,totalDamageDealt,perk2Var3,playerScore7,perk0Var1,damageDealtToObjectives,neutralMinionsKilledEnemyJungle,tripleKills,magicDamageDealt,totalTimeCrowdControlDealt,totalMinionsKilled,trueDamageTaken,totalUnitsHealed,perk0,playerScore6,timestamp,firstBloodAssist,trueDamageDealt,perk2Var1,perk1Var2,champion,killingSprees,perk4,gameId,perk5,visionScore,assists,perk1Var1,perk5Var3,magicDamageDealtToChampions,perk0Var3,champLevel,firstInhibitorAssist,item3,perk5Var1,perk3Var1,physicalDamageDealt,participantId,perk0Var2,longestTimeSpentLiving,playerScore4,largestMultiKill,item4,totalPlayerScore,queue,objectivePlayerScore,firstBloodKill,totalDamageTaken,item1,playerScore9,timeCCingOthers,item6,inhibitorKills,damageSelfMitigated,playerScore2,wardsPlaced,goldSpent,pentaKills,playerScore8,perk3Var3,physicalDamageTaken,perk4Var3,perk1Var3,visionWardsBoughtInGame,totalDamageDealtToChampions,physicalDamageDealtToChampions,perk3Var2,playerScore3,playerScore5,playerScore0,perk4Var1,totalHeal,goldEarned,perk1,sightWardsBoughtInGame,playerScore1,neutralMinionsKilled,item0,perkSubStyle,perkPrimaryStyle,combatPlayerScore,kills,perk4Var2,deaths,trueDamageDealtToChampions,wardsKilled,largestKillingSpree,totalScoreRank,platformId,perk5Var2,turretKills
0,0,0,7221,7,False,False,,False,,DUO,True,0,,1,3085,3108,TOP,230,62550,,0,,0,0,0,31233,438,76,0,1,,0,1476437830603,False,0,,,17,1,,2318681833,,0,8,,,13033,,13,False,3020,,,31317,3,,1268,0,2,3101,0,33,0,False,12359,3022,0,0,3340,1,0,0,1,9300,0,0,,5138,,,0,18036,5002,,0,0,0,,667,10044,,0,0,0,2033,,,0,14,,2,0,0,13,0,NA1,,3
0,0,0,8119,7,False,False,,False,,DUO,True,0,,0,1028,0,TOP,0,86825,,0,,0,0,0,78614,78,128,0,1,,0,1476436138476,False,347,,,27,1,,2318639711,,0,3,,,17099,,12,False,3111,,,7863,4,,511,0,1,1026,0,33,0,False,16968,3010,0,0,3340,1,0,0,5,6750,0,0,,8849,,,0,18390,1290,,0,0,0,,908,8919,,0,0,0,3040,,,0,3,,5,0,0,2,0,NA1,,1
0,0,0,2838,7,False,False,,False,,SOLO,False,0,,1,3165,1052,MID,0,79409,,0,,0,0,0,61512,48,114,156,1,,0,1476185816585,False,600,,,1,1,,2316558651,,0,8,,,8187,,16,False,3020,,,17297,3,,779,0,2,1058,0,410,0,False,12260,3285,0,0,3340,0,0,0,16,10235,0,0,,9265,,,0,9465,677,,0,0,0,,1041,11029,,0,0,0,1026,,,0,2,,6,600,2,2,0,NA1,,0
0,0,0,2503,7,False,,,False,,SOLO,False,0,,0,3020,0,MID,0,48987,,0,,0,0,0,41951,20,92,322,1,,0,1476183755238,False,0,,,45,0,,2316568113,,0,3,,,2425,,12,,1052,,,7035,1,,710,0,0,1026,0,410,0,False,8017,3165,0,0,3340,0,0,0,8,5785,0,0,,5191,,,0,2788,362,,0,0,0,,400,6111,,0,0,0,1056,,,0,0,,4,0,0,0,0,NA1,,0
0,0,0,4031,7,False,False,,False,,SOLO,True,0,,0,3046,0,MID,223,64783,,0,,0,0,0,34156,478,92,42,1,,0,1476082239809,False,0,,,17,1,,2315521107,,0,6,,,9205,,13,False,3020,,,30627,4,,870,0,1,0,0,33,0,False,9088,3022,0,0,3340,0,0,0,1,7250,0,0,,5014,,,0,15129,5923,,0,0,0,,1066,8731,,0,0,0,2033,,,0,8,,1,0,0,7,0,NA1,,1
0,,0,7218,7,False,False,,False,,NONE,True,0,,1,3047,1029,MID,57,16537,,0,,0,,0,9448,134,13,0,3,,0,1475911507499,False,0,,,33,1,,2313442916,,0,11,,,3724,,12,True,3082,,,7088,6,,253,0,2,3751,0,65,0,False,9481,2031,0,0,2052,0,0,0,0,6000,0,0,,2262,,,0,6236,2511,,0,0,0,,1667,7058,,0,0,0,3075,,,0,4,,4,0,0,3,0,NA1,,0
0,0,0,7563,7,False,False,,False,,DUO_SUPPORT,False,0,,0,2301,0,BOTTOM,0,8683,,0,,0,0,0,7008,117,5,128,6,,0,1475908700300,False,0,,,40,0,,2313285435,,0,15,,,3268,,13,False,3060,,,1675,10,,1055,0,0,0,0,42,0,False,13623,3028,0,0,3340,0,0,0,23,7150,0,0,,5932,,,0,4053,785,,0,0,0,,1181,7496,,0,0,0,3117,,,0,0,,6,0,0,0,0,NA1,,0
0,0,0,1993,7,False,False,,False,,SOLO,False,0,,0,3047,0,TOP,0,32474,,0,,0,0,0,672,136,61,130,1,,0,1475906291076,False,0,,,48,0,,2313279927,,0,5,,,672,,12,False,1029,,,31802,5,,621,0,1,0,0,42,0,False,13159,3748,0,0,3340,0,0,0,5,5400,0,0,,11036,,,0,4580,3908,,0,0,0,,2999,6117,,0,0,0,1054,,,0,1,,6,0,0,0,0,NA1,,0
0,0,0,5336,7,False,False,,False,,SOLO,False,0,,1,3111,0,TOP,0,67140,,0,,0,1,0,24829,1100,133,759,1,,0,1475788204722,False,0,,,75,1,,2311837282,,0,3,,,6218,,16,False,3078,,,42311,2,,822,0,2,0,0,410,0,False,30634,3110,0,0,3340,0,0,0,15,10533,0,0,,24537,,,0,9913,3695,,0,0,0,,1473,11118,,0,0,1,3065,,,0,2,,7,0,40,2,0,NA1,,1
0,0,0,9719,7,False,True,,False,,DUO,True,0,,0,3020,1052,TOP,0,160795,,0,,0,0,0,108977,558,156,0,1,,0,1475785059042,False,0,,,17,1,,2311808309,,0,3,,,30154,,18,False,3115,,,51817,3,,1712,0,1,3151,0,33,0,True,17072,3146,0,0,3340,2,0,0,5,11635,0,0,,7352,,,0,37551,7396,,0,0,0,,6154,13345,,0,0,0,2033,,,0,15,,2,0,0,13,0,NA1,,3
0,0,0,3594,7,False,False,,False,,SOLO,True,0,,0,3085,0,MID,0,51768,,0,,0,0,0,31281,263,60,0,1,,0,1475628647900,False,0,,,17,2,,2310298473,,0,6,,,9370,,11,True,1001,,,20487,2,,374,0,1,0,0,33,0,False,9279,3115,0,0,3340,1,0,0,3,6400,0,0,,5685,,,0,12707,3336,,0,0,0,,477,7278,,0,0,0,2033,,,0,5,,6,0,0,2,0,NA1,,2
0,39,0,1113,7,True,True,,False,,NONE,True,0,,1,3111,0,JUNGLE,0,95555,,0,,0,31,0,38132,608,20,1000,1,,0,1475626890834,False,10342,,,72,1,,2310329861,,0,11,,,2900,,13,False,3078,,,47081,3,,1244,0,2,1031,0,32,0,False,13722,2031,0,0,3340,1,0,0,5,8408,0,0,,11609,,,0,8271,4469,,0,0,0,,3665,9375,,0,0,70,1401,,,0,7,,1,902,0,6,0,NA1,,1
0,36,0,287,7,False,False,,True,,NONE,True,0,,1,3009,0,JUNGLE,0,69364,,0,,0,9,0,5839,399,16,3000,1,,0,1475625212031,False,7135,,,2,1,,2310285791,,0,6,,,482,,11,False,1043,,,56389,2,,961,0,2,1036,0,32,0,False,12164,2031,0,0,3340,0,0,0,3,5025,0,0,,8877,,,0,6507,4358,,0,0,0,,2750,7095,,0,0,45,1401,,,0,5,,1,1667,0,5,0,NA1,,2
0,0,0,3597,7,False,,,False,,SOLO,True,0,,0,3020,1042,TOP,0,67560,,0,,0,1,0,48923,295,102,342,1,,0,1475614229468,False,0,,,17,0,,2310165759,,0,8,,,13467,,15,,3115,,,18636,8,,723,0,1,1042,0,410,0,False,15311,3151,0,0,3340,0,0,0,3,8400,0,0,,11371,,,0,16092,2625,,0,0,0,,1509,9150,,0,0,1,2033,,,0,1,,4,0,0,0,0,NA1,,0
0,1,0,6921,7,False,True,,True,,SOLO,True,0,,0,3071,0,TOP,0,100873,,0,,0,6,0,24765,72,88,48,1,,0,1475568387434,False,925,,,86,1,,2310010768,,0,11,,,4311,,15,False,3211,,,75183,8,,423,0,1,2003,0,33,0,False,17191,3068,0,0,3340,2,0,0,2,9000,0,0,,10222,,,0,17140,12182,,0,0,0,,433,10074,,0,0,7,3111,,,0,5,,3,645,0,4,0,NA1,,2
0,0,0,5450,7,False,,,False,,SOLO,False,0,,0,3101,0,TOP,0,57062,,0,,0,0,0,33681,218,118,402,1,,0,1475565782222,False,0,,,17,0,,2309985651,,0,2,,,9905,,12,,3020,,,23380,10,,729,0,1,1052,0,410,0,False,10155,3146,0,0,3340,0,0,0,7,6535,0,0,,4302,,,0,11675,1770,,0,0,0,,1636,7029,,0,0,0,2033,,,0,2,,3,0,0,0,0,NA1,,0
0,1,0,9867,7,False,False,,False,,SOLO,True,0,,0,1001,0,TOP,0,122142,,0,,0,0,0,85755,514,123,536,1,,0,1475562074216,False,0,,,17,1,,2309964959,,0,12,,,18636,,16,True,3157,,,36386,4,,836,0,1,3078,0,33,0,False,19467,3068,0,0,3340,0,0,0,4,10333,0,0,,9063,,,0,26636,7999,,0,0,0,,2229,11203,,0,0,1,2033,,,0,6,,5,0,0,3,0,NA1,,4
0,0,0,3018,7,True,False,,False,,DUO,True,0,,1,3115,0,TOP,0,56510,,0,,0,0,1,33519,285,57,60,1,,0,1475445740188,False,0,,,17,1,,2308667684,,0,5,,,8907,,12,True,3020,,,22990,5,,312,0,3,1036,0,33,0,True,9234,3091,0,0,3340,0,0,0,0,7450,0,0,,6155,,,0,12587,3680,,0,0,0,,687,9566,,0,0,0,2033,,,0,11,,5,0,0,8,0,NA1,,3
0,0,0,5543,7,False,False,,False,,SOLO,True,0,,0,3165,0,MID,0,74198,,0,,0,0,0,65369,69,94,0,1,,0,1475443708721,False,734,,,45,1,,2308657544,,0,10,,,15859,,13,True,3285,,,8095,10,,1080,0,1,1026,0,33,0,True,6919,3020,0,0,3340,0,0,0,1,8550,0,0,,1376,,,0,16607,747,,0,0,0,,652,9605,,0,0,0,1056,,,0,9,,1,0,0,9,0,NA1,,3
0,0,0,7931,7,True,False,,False,,SOLO,True,0,,0,3020,1052,TOP,110,101616,,0,,0,1,0,64221,356,143,0,1,,0,1475347504834,False,0,,,17,1,,2307480128,,0,10,,,20111,,16,False,2033,,,37394,2,,1288,0,1,3085,0,400,0,False,18198,3151,0,0,3340,0,0,0,4,12435,0,0,,10266,,,0,23476,3364,,0,0,0,,1502,12952,,0,0,1,3115,,,0,6,,6,0,0,4,0,NA1,,1
0,0,0,5265,7,False,True,,False,,DUO_CARRY,True,0,,4,3006,1038,BOTTOM,343,92439,,0,,0,0,0,2533,2339,127,178,2,,0,1475345244202,False,0,,,22,1,,2307463084,,0,4,,,1254,,12,False,3031,,,89906,2,,1280,0,2,1053,0,33,0,False,12363,3085,0,0,3340,2,0,0,0,10000,0,0,,6920,,,0,19690,18435,,0,0,0,,1371,10422,,0,0,0,1055,,,0,16,,1,0,0,16,0,NA1,,3
0,0,0,2458,7,False,,,False,,DUO,False,0,,0,1001,0,BOTTOM,130,30535,,0,,0,0,0,994,962,52,146,2,,0,1475343552341,False,0,,,22,0,,2307442146,,0,4,,,577,,9,,1038,,,29540,3,,279,0,1,0,0,400,0,False,11039,3085,0,0,3340,0,0,0,5,4700,0,0,,8434,,,0,5361,4783,,0,0,0,,1192,5270,,0,0,0,1055,,,0,1,,9,0,0,0,0,NA1,,0
0,0,0,3291,7,False,True,,False,,DUO,True,0,,1,3020,0,TOP,0,83412,,0,,0,0,0,57495,358,94,100,1,,0,1475340471670,False,0,,,17,3,,2307402233,,0,7,,,14557,,14,False,3115,,,25916,7,,695,0,2,0,0,33,0,False,9341,3151,0,0,3340,2,0,0,4,7800,0,0,,5950,,,0,19081,4524,,0,0,0,,952,10446,,0,0,0,2033,,,0,12,,2,0,0,5,0,NA1,,4
0,,0,8845,7,True,False,,False,,NONE,True,0,,1,2031,3801,MID,0,31411,,0,,0,,0,2074,28,34,165,4,,0,1475304857131,False,2222,,,86,1,,2307251398,,0,12,,,2033,,17,False,3053,,,27114,2,,505,0,2,3065,0,65,0,False,31393,3067,0,0,2052,0,0,0,0,9150,0,0,,22382,,,0,9579,5324,,0,0,0,,4402,10717,,0,0,0,3111,,,0,4,,7,2222,0,2,0,NA1,,3
0,0,0,1099,7,False,True,,False,,DUO_CARRY,True,0,,2,3111,0,TOP,0,60171,,0,,0,0,0,52261,46,82,2300,1,,0,1475260731189,False,0,,,27,1,,2306437966,,0,8,,,12670,,11,False,3010,,,7910,3,,749,0,2,1026,0,32,0,False,12311,2031,0,0,3340,1,0,0,3,6450,0,0,,8912,,,0,14155,1485,,0,0,0,,371,8146,,0,0,0,3003,,,0,10,,3,0,0,9,0,NA1,,1
0,0,0,1112,7,True,False,,False,,DUO,True,0,,0,3087,0,TOP,345,59825,,0,,0,0,0,9952,45,60,0,1,,0,1475259349930,False,0,,,157,1,,2306436416,,0,13,,,1954,,11,False,3006,,,49873,3,,617,0,1,0,0,32,0,False,7455,3031,0,0,3340,1,0,0,3,7800,0,0,,6343,,,0,11842,9888,,0,0,0,,571,7980,,0,0,0,1055,,,0,6,,3,0,0,4,0,NA1,,1
0,0,0,2369,7,False,True,,False,,NONE,True,0,,0,3020,0,JUNGLE,0,61014,,0,,0,0,0,39871,224,52,0,1,,0,1475183029314,False,0,,,17,1,,2305999862,,0,8,,,10151,,13,False,1052,,,21142,4,,1279,0,1,3101,0,33,0,False,6344,3151,0,0,3340,3,0,0,2,6335,0,0,,3975,,,0,13350,3198,,0,0,0,,636,7990,,0,0,0,2033,,,0,5,,0,0,0,5,0,NA1,,3
0,0,0,6235,7,False,False,,False,,SOLO,True,0,,0,3020,0,TOP,0,58224,,0,,0,1,0,36820,314,74,308,1,,0,1474964607129,False,1584,,,17,0,,2304389286,,0,6,,,9430,,14,False,3115,,,19819,9,,1115,0,1,1057,0,2,0,False,10718,3151,0,0,3340,0,0,0,6,8595,0,0,,4174,,,1,10189,758,,0,0,0,,880,9056,,0,0,1,2033,,,0,3,,4,0,0,0,0,NA1,,0
0,0,0,8082,7,True,False,,False,,SOLO,True,0,,0,3115,3086,TOP,284,111999,,0,,0,0,0,75554,501,132,48,1,,0,1474962121714,False,884,,,17,2,,2304419933,,0,4,,,16517,,17,False,3020,,,35560,4,,1233,0,1,1043,0,400,0,False,16320,3151,0,0,3340,1,0,0,8,10100,0,0,,8190,,,0,19488,2970,,0,0,0,,1415,12900,,0,0,0,2033,,,0,7,,3,0,2,3,0,NA1,,3
0,0,0,1329,7,False,False,,False,,SOLO,True,0,,0,3108,0,TOP,0,57367,,0,,0,0,0,35334,246,92,25,1,,0,1474959831004,False,0,,,17,0,,2304337915,,0,5,,,9772,,14,True,3020,,,22032,7,,461,0,1,3101,0,400,0,False,5379,3151,0,0,3340,0,0,0,6,6800,0,0,,4023,,,0,10849,1077,,0,0,0,,1181,8154,,0,0,0,2033,,,0,1,,1,0,0,0,0,NA1,,0
0,4,0,13515,7,False,False,,False,,SOLO,True,0,,2,3020,3116,TOP,454,180684,,0,,0,1,0,125062,664,177,388,1,,0,1474953155207,False,1602,,,17,3,,2304312584,,0,4,,,27050,,18,False,3115,,,54019,4,,1167,0,2,3085,0,400,0,False,22633,3151,0,0,3340,0,0,0,6,14100,0,0,,8730,,,0,32904,5139,,0,0,0,,7660,16879,,0,0,5,2033,,,0,17,,2,714,0,12,0,NA1,,4
0,1,0,2959,7,False,True,,False,,SOLO,True,0,,0,3020,1042,TOP,0,95677,,0,,0,2,0,59555,311,127,416,1,,0,1474949796107,False,6336,,,17,1,,2304218327,,0,7,,,14783,,16,False,3115,,,29786,5,,398,0,1,1043,0,400,0,False,12602,3151,0,0,3340,1,0,0,7,9175,0,0,,9226,,,1,16404,1621,,0,0,0,,3323,10922,,0,0,3,2033,,,0,6,,3,0,0,4,0,NA1,,2
0,0,0,4181,7,False,False,,False,,SOLO,True,0,,1,3115,0,TOP,0,86652,,0,,0,0,1,63410,450,97,0,1,,0,1474919931349,False,0,,,17,1,,2303549445,,0,0,,,18788,,14,False,1052,,,23242,3,,0,0,3,1058,0,33,0,False,8828,3151,0,0,3340,0,0,0,5,8385,0,0,,4647,,,0,23082,4293,,0,0,0,,1512,9822,,0,0,0,2033,,,0,14,,0,0,0,14,0,NA1,,1
0,0,0,6918,7,False,False,,False,,DUO_SUPPORT,False,0,,0,3117,1011,BOTTOM,43,55636,,0,,0,0,0,50079,96,47,1064,1,,0,1474917134800,False,0,,,1,0,,2303555758,,0,7,,,15794,,16,False,3190,,,5556,10,,586,0,1,1052,0,2,0,False,22071,2045,0,0,3340,0,0,0,45,8785,0,0,,14088,,,0,16559,765,,0,0,0,,1116,9980,,0,0,0,3092,,,0,1,,8,0,2,0,0,NA1,,0
0,0,0,3892,7,False,False,,False,,DUO_SUPPORT,True,0,,0,3174,0,BOTTOM,529,42136,,0,,0,1,0,37198,59,36,274,1,,0,1474861688970,False,0,,,13,1,,2303244590,,0,2,,,7568,,16,False,3174,,,4937,5,,377,0,1,1052,0,318,0,False,14312,3001,0,0,3340,1,0,0,29,11385,0,0,,10146,,,0,7862,293,,0,0,0,,974,11765,,0,0,1,3151,,,0,3,,6,0,0,2,0,NA1,,0
0,0,0,4525,7,False,False,,False,,SOLO,True,0,,1,3165,0,MID,0,41477,,0,,0,0,0,36309,66,34,28,1,,0,1474859772783,False,151,,,1,2,,2303221851,,0,10,,,9569,,15,True,3135,,,5016,10,,299,0,2,0,0,318,0,False,10878,3285,0,0,3340,0,0,0,6,9250,0,0,,6324,,,0,9926,324,,0,0,0,,188,10524,,0,0,0,1056,,,0,5,,4,32,0,3,0,NA1,,0
0,0,0,6157,7,False,False,,False,,DUO,True,0,,0,3001,0,BOTTOM,0,40274,,0,,0,0,0,28990,100,41,1079,2,,0,1474759899788,False,0,,,10,1,,2301596459,,0,5,,,5925,,16,False,3124,,,11284,2,,377,0,1,0,0,318,0,False,20948,3065,0,0,3340,0,0,0,24,9650,0,0,,13711,,,0,7650,1725,,0,0,0,,2631,11134,,0,0,0,1056,,,0,2,,6,0,0,2,0,NA1,,0
0,0,0,12638,7,False,False,,False,,DUO_SUPPORT,False,0,,0,3142,0,BOTTOM,0,30192,,0,,0,0,0,7735,137,33,498,1,,0,1474701976339,False,0,,,107,0,,2301056886,,0,7,,,1708,,15,False,1001,,,22457,5,,239,0,1,3134,0,318,0,False,29673,3074,0,0,3340,0,0,0,11,8600,0,0,,16537,,,0,8723,7015,,0,0,0,,1284,10054,,0,0,0,1055,,,0,1,,14,0,0,0,0,NA1,,0
0,0,0,7258,7,False,,,False,,SOLO,False,0,,0,1026,0,TOP,0,62100,,0,,0,0,0,43390,331,114,72,1,,0,1474700122964,False,0,,,17,0,,2301030356,,0,1,,,8927,,13,,3136,,,18709,10,,1014,0,0,0,0,400,0,False,9169,3165,0,0,3340,0,0,0,8,5850,0,0,,1838,,,0,9631,703,,0,0,0,,817,6335,,0,0,0,2033,,,0,0,,3,0,0,0,0,NA1,,0
0,2,0,14587,7,False,False,,False,,DUO_CARRY,False,0,,0,3001,0,TOP,0,35932,,0,,0,0,0,34664,148,46,0,1,,0,1474697766719,False,0,,,127,0,,2300976881,,0,3,,,8149,,11,False,3108,,,1268,4,,458,0,1,0,0,318,0,False,15594,3151,0,0,3340,0,0,0,10,7350,0,0,,1007,,,0,8491,342,,0,0,0,,438,8056,,0,0,2,1056,,,0,3,,8,0,0,0,0,NA1,,0
0,0,0,6348,7,False,False,,False,,SOLO,True,0,,0,3047,1057,TOP,0,109850,,0,,0,0,0,78639,706,164,428,1,,0,1474695160806,False,0,,,17,1,,2300894966,,0,8,,,22274,,18,False,3116,,,31210,2,,1376,0,1,3115,0,400,0,False,15781,3151,0,0,3340,0,0,0,12,11720,0,0,,9004,,,0,25626,3352,,0,0,0,,2304,13480,,0,0,0,2033,,,0,4,,3,0,0,2,0,NA1,,2
0,5,0,20234,7,False,False,,False,,DUO,False,0,,0,3285,0,BOTTOM,0,55339,,0,,0,2,0,47936,2,44,157,0,,0,1474664182452,False,2376,,,55,1,,2300390149,,0,8,,,9120,,18,True,3157,,,5027,4,,228,0,1,3001,0,318,0,False,24931,3089,0,0,3340,1,0,0,20,14450,0,0,,4540,,,0,12370,873,,0,0,0,,0,15453,,0,0,7,3020,,,0,7,,14,2376,1,2,0,NA1,,1
0,0,0,19540,7,False,False,,False,,DUO,False,0,,1,3158,1058,BOTTOM,0,45812,,0,,0,0,0,42279,384,56,0,1,,0,1474662274357,False,316,,,117,1,,2300370477,,0,16,,,8491,,16,False,3100,,,3215,2,,328,0,2,3165,0,318,0,True,21120,3089,0,0,3340,0,0,0,14,12550,0,0,,1580,,,0,8880,388,,0,0,0,,156,13640,,0,0,0,1056,,,0,4,,11,0,1,4,0,NA1,,1
0,0,0,3446,7,False,False,,False,,NONE,False,0,,0,1057,0,JUNGLE,0,20422,,0,,0,0,0,18775,107,22,594,1,,0,1474661249361,False,0,,,268,0,,2300319652,,0,5,,,4566,,8,False,1031,,,1646,9,,232,0,1,0,0,318,0,False,9106,3115,0,0,3340,0,0,0,6,5020,0,0,,5064,,,0,4736,170,,0,0,0,,87,5907,,0,0,0,1056,,,0,1,,8,0,0,0,0,NA1,,0
0,0,0,5790,7,True,False,,False,,NONE,True,0,,4,3151,3020,JUNGLE,0,123193,,0,,0,5,1,116509,206,78,615,1,,0,1474659501621,False,330,,,127,3,,2300311878,,0,9,,,33654,,16,False,3135,,,6353,9,,549,0,3,3285,0,318,0,True,13497,3089,0,0,3340,1,0,0,16,17150,0,0,,7092,,,0,34215,561,,0,0,0,,1459,17328,,0,0,5,3027,,,0,15,,4,0,0,10,0,NA1,,3
0,2,0,11587,7,False,False,,False,,NONE,False,0,,0,3108,0,JUNGLE,0,28985,,0,,0,0,0,26011,134,22,0,1,,0,1474658320304,False,0,,,268,1,,2300297845,,0,8,,,7804,,13,False,1001,,,2973,5,,112,0,1,3101,0,318,0,False,16773,3078,0,0,3340,0,0,0,5,6533,0,0,,5185,,,0,9255,1450,,0,0,0,,82,8118,,0,0,2,1056,,,0,3,,13,0,1,2,0,NA1,,0
0,0,0,1466,7,False,,,False,,DUO_SUPPORT,False,0,,0,0,0,BOTTOM,0,15657,,0,,0,0,0,13344,39,6,24,1,,0,1474656318000,False,0,,,1,0,,2300283677,,0,2,,,7009,,9,,0,,,2312,7,,632,0,1,0,0,2,0,False,7026,2045,0,0,3341,0,0,0,13,4125,0,0,,5535,,,1,8204,1194,,0,0,0,,150,4401,,0,0,0,3092,,,0,1,,3,0,0,0,0,NA1,,0
0,0,0,190,7,False,True,,False,,DUO,True,0,,0,3044,0,MID,0,21016,,0,,0,0,0,6714,35,32,103,1,,0,1474654681694,False,0,,,17,0,,2300244795,,0,4,,,1287,,9,False,3057,,,14301,2,,0,0,1,0,0,33,0,False,2012,3091,0,0,3340,1,0,0,1,5300,0,0,,1718,,,0,1831,544,,0,0,0,,99,5466,,0,0,0,2033,,,0,1,,0,0,0,0,0,NA1,,3
0,0,0,4767,7,False,False,,False,,SOLO,False,0,,0,3020,1026,MID,0,107554,,0,,0,0,0,91890,112,137,652,1,,0,1474526947043,False,0,,,45,0,,2299268779,,0,9,,,11655,,16,False,3285,,,15663,6,,793,0,1,1052,0,2,0,False,17675,3165,0,0,3340,0,0,0,10,8985,0,0,,12255,,,0,12541,886,,0,0,0,,530,10471,,0,0,0,1056,,,0,4,,9,0,1,0,0,NA1,,1
0,1,0,10900,7,False,False,,False,,SOLO,False,0,,0,3078,0,TOP,0,78825,,0,,0,0,0,43399,379,119,12,1,,0,1474524463108,False,0,,,17,0,,2299249617,,0,2,,,7395,,15,False,3136,,,35426,5,,444,0,1,1026,0,400,0,False,19144,3091,0,0,3340,0,0,0,7,9183,0,0,,8232,,,0,8714,1318,,0,0,0,,420,9869,,0,0,1,2033,,,0,3,,10,0,1,0,0,NA1,,1
0,,0,19975,7,False,False,,False,,NONE,False,0,,0,2031,3108,MID,0,45332,,0,,0,,0,36674,981,29,0,5,,0,1474522206223,False,4150,,,20,0,,2299264002,,0,14,,,16295,,18,False,3065,,,4508,5,,399,0,1,3151,0,65,0,False,41132,3135,0,0,2052,0,0,0,0,10950,0,0,,21157,,,0,17531,1235,,0,0,0,,5941,11454,,0,0,0,2051,,,0,1,,8,0,0,0,0,NA1,,0
0,,0,7799,7,False,False,,False,,NONE,False,0,,1,1001,0,MID,882,25467,,0,,0,,1,19390,514,18,0,3,,0,1474494293192,False,0,,,13,2,,2298926633,,0,14,,,11942,,16,False,3165,,,6077,3,,398,0,3,1052,0,65,0,False,26108,3027,0,0,2052,0,0,0,0,9685,0,0,,18308,,,0,13765,1822,,0,0,0,,3535,10179,,0,0,0,3003,,,0,7,,10,0,0,3,0,NA1,,0
0,0,0,5462,7,True,False,,False,,DUO,True,0,,0,3078,0,TOP,0,67689,,0,,0,6,0,38836,2687,37,68,1,,0,1474492075366,False,1222,,,17,2,,2298909202,,0,11,,,14753,,14,True,3009,,,27630,10,,502,0,1,1011,0,33,0,False,14204,3091,0,0,3340,1,0,0,8,8633,0,0,,8673,,,0,22068,7004,,0,0,0,,1359,9823,,0,0,6,2033,,,0,12,,3,310,0,6,0,NA1,,3
0,0,0,4199,7,False,False,,False,,SOLO,True,0,,0,3078,0,TOP,0,69448,,0,,0,0,0,39550,390,81,900,1,,0,1474490057211,False,0,,,17,1,,2298920434,,0,9,,,14352,,14,False,1011,,,29898,6,,0,0,1,0,0,33,0,False,9005,3091,0,0,3340,0,0,0,0,7733,0,0,,3905,,,0,19802,5449,,0,0,0,,420,8698,,0,0,0,2033,,,0,7,,0,0,0,7,0,NA1,,1
0,0,0,3352,7,False,True,,False,,SOLO,True,0,,0,3009,0,TOP,0,57218,,0,,0,0,0,35503,265,63,0,1,,0,1474486286751,False,0,,,17,2,,2298903443,,0,8,,,10547,,12,False,3102,,,21714,5,,890,0,1,1027,0,33,0,False,8093,3151,0,0,3340,1,0,0,1,7400,0,0,,4741,,,0,13337,2789,,0,0,0,,513,7884,,0,0,0,2033,,,0,4,,1,0,0,2,0,NA1,,2
0,0,0,9693,7,False,False,,False,,SOLO,False,0,,2,3020,1028,TOP,0,120139,,0,,0,0,0,91184,498,135,248,1,,0,1474481841422,False,840,,,17,1,,2298880841,,0,10,,,40135,,18,False,3115,,,28114,7,,766,0,2,3100,0,400,0,False,23919,3151,0,0,3340,0,0,0,7,11400,0,0,,13978,,,0,42764,2404,,0,0,0,,2144,13104,,0,0,0,2033,,,0,8,,8,225,26,6,0,NA1,,0
0,0,0,6260,7,False,False,,False,,SOLO,True,0,,0,3020,0,MID,0,80161,,0,,0,0,0,53383,415,117,0,1,,0,1474478923555,False,0,,,17,1,,2298669229,,0,12,,,11760,,15,True,3101,,,26778,5,,1134,0,1,3108,0,33,0,False,10310,3151,0,0,3340,0,0,0,1,6800,0,0,,4050,,,0,13128,1367,,0,0,0,,591,8945,,0,0,0,2033,,,0,3,,1,0,0,2,0,NA1,,3
0,0,0,6521,7,True,False,,False,,SOLO,True,0,,1,3078,0,MID,0,61047,,0,,0,3,0,24712,310,84,0,1,,0,1474477141276,False,624,,,17,3,,2298668072,,0,0,,,8403,,13,False,1043,,,35711,10,,499,0,2,0,0,33,0,False,11853,3153,0,0,3340,0,0,0,1,8633,0,0,,5331,,,0,13467,5064,,0,0,0,,554,9219,,0,0,3,2033,,,0,8,,4,0,0,4,0,NA1,,2
